alert_encoded,mmi,cdi,magnitude,sig,depth
0,-2.140312847132971,-0.42784608895986354,-0.3800350969579451,-0.3143025661748757,-0.3903058311266762
0,0.060150674830748964,0.4633225474142467,-0.8527268000468538,0.7763830169497702,-0.2580528204793668
2,0.7936385154853223,0.9089068656013018,0.5653483092198701,1.6585551797711748,-0.09745987897906254
0,-0.6733371658238243,0.9089068656013018,-0.8527268000468538,-0.7954873822592783,-0.22026624600870698
0,0.060150674830748964,-2.210183361708084,-1.0890726515913092,-1.4049881492995215,-0.2580528204793668
0,-2.8738006877875444,-2.210183361708084,-0.6163809485024004,-0.7313294067813579,4.569182068147426
0,-0.6733371658238243,0.4633225474142467,-1.3254185031357624,-1.08419827190992,0.5543585306398195
0,-2.140312847132971,0.017738229227191607,-1.3254185031357624,-1.7097385328196433,-0.4091991183620061
0,-0.6733371658238243,0.4633225474142467,-1.0890726515913092,0.43955364569068833,-0.1730330279203822
0,-1.4068250064783976,0.4633225474142467,-1.0890726515913092,-1.3408301738216013,-0.3052860385676916
0,-0.6733371658238243,0.017738229227191607,-0.6163809485024004,-0.44261851713071637,-0.29583939495002665
0,-0.6733371658238243,-0.42784608895986354,-1.0890726515913092,-0.6030134558255172,-0.2863927513323617
1,0.7936385154853223,0.9089068656013018,-1.0890726515913092,-0.02559167652423416,-0.3619659002736813
0,0.060150674830748964,0.4633225474142467,0.5653483092198701,-1.4851856186469221,1.0739239296113923
0,-1.4068250064783976,0.9089068656013018,0.5653483092198701,1.5462787226848143,-0.35251925665601636
3,0.7936385154853223,0.4633225474142467,1.0380400123087787,1.2896468207731329,0.7055048285224589
0,-2.140312847132971,0.017738229227191607,-1.0890726515913092,-1.1162772596488801,-0.3714125438913463
0,-0.6733371658238243,0.4633225474142467,-0.3800350969579451,-0.2982630723053956,-0.002993442802412966
0,-2.8738006877875444,-1.3190147253339737,-0.3800350969579451,-0.2822235784359155,4.569182068147426
0,-2.140312847132971,-1.3190147253339737,0.5653483092198701,1.0971728943393717,4.493608919206107
0,-1.4068250064783976,0.017738229227191607,-1.3254185031357624,-1.1804352351268004,-0.2863927513323617
2,0.7936385154853223,0.4633225474142467,-0.14368924541349182,-0.7313294067813579,-0.29583939495002665
0,-2.140312847132971,-2.6557676798951393,0.09265660613096145,0.2951982008653676,-0.428092405597336
0,-2.8738006877875444,-2.6557676798951393,-1.0890726515913092,-1.4049881492995215,-0.41864576197967107
0,0.060150674830748964,0.4633225474142467,-0.3800350969579451,-0.26618408456643544,0.3937655891395152
0,-2.140312847132971,-0.42784608895986354,-0.3800350969579451,-0.378460541652796,-0.33362596942068645
2,0.7936385154853223,0.9089068656013018,0.3290024576754168,0.5999485843854893,-0.3903058311266762
0,-2.140312847132971,-0.8734304071469187,-0.3800350969579451,-0.3143025661748757,-0.1730330279203822
0,-2.140312847132971,-0.8734304071469187,-0.3800350969579451,-0.3143025661748757,-0.29583939495002665
0,0.060150674830748964,-3.1013519980821944,2.4561151215755026,-0.07371015813267441,-0.27694610771469674
0,-0.6733371658238243,0.9089068656013018,1.0380400123087787,1.7708316368575354,-0.040780017273072795
0,0.060150674830748964,0.9089068656013018,0.09265660613096145,1.4179627717289736,0.03479313166824686
0,-0.6733371658238243,0.4633225474142467,2.692460973119956,-0.5228159864781168,-0.050226660890737754
3,0.060150674830748964,0.4633225474142467,2.692460973119956,-0.2822235784359155,-0.1541397406850523
0,-1.4068250064783976,0.4633225474142467,-0.8527268000468538,-1.260632704474201,0.5543585306398195
0,-0.6733371658238243,-0.42784608895986354,-0.8527268000468538,1.1613308698172922,-0.3903058311266762
0,-2.140312847132971,-3.1013519980821944,-1.3254185031357624,-1.7257780266891234,-0.24860617686170186
0,0.060150674830748964,-0.8734304071469187,-1.3254185031357624,-1.6936990389501632,-0.3903058311266762
1,1.5271263561398956,0.9089068656013018,0.5653483092198701,0.18292174377900697,-0.3903058311266762
0,-2.140312847132971,0.4633225474142467,-0.8527268000468538,-0.9558823209540791,-0.38085918750901127
0,-2.8738006877875444,0.9089068656013018,-0.8527268000468538,-1.0200402964319994,-0.3903058311266762
0,-0.6733371658238243,0.017738229227191607,-0.3800350969579451,-1.5172646063858821,-0.07856659174373262
0,-2.140312847132971,-1.3190147253339737,-1.3254185031357624,-1.7097385328196433,1.8391020626422536
0,-2.140312847132971,-0.42784608895986354,-1.3254185031357624,-1.6936990389501632,2.3586674616138263
3,0.060150674830748964,0.017738229227191607,-0.14368924541349182,0.6159880782549693,-0.07856659174373262
0,-1.4068250064783976,-0.8734304071469187,-1.0890726515913092,-1.3729091615605615,-0.3619659002736813
0,-2.140312847132971,-3.1013519980821944,-1.3254185031357624,-1.7257780266891234,-0.2580528204793668
0,0.7936385154853223,0.9089068656013018,2.4561151215755026,0.1187637683010866,-0.22026624600870698
0,0.060150674830748964,-1.7645990435210288,0.8016941607643254,1.3698442901205332,-0.07856659174373262
0,-0.6733371658238243,0.017738229227191607,0.5653483092198701,-1.308751186082641,-0.3903058311266762
1,0.7936385154853223,0.9089068656013018,0.09265660613096145,1.3858837839900133,-0.07856659174373262
0,-2.140312847132971,0.9089068656013018,1.5107317153976874,-1.5333041002553622,-0.3903058311266762
0,-1.4068250064783976,0.9089068656013018,-0.3800350969579451,-0.2982630723053956,-0.3430726130383514
