magnitude,depth,cdi,mmi,sig,alert
2.815832270716595,247.29749873822954,0.037326479308373184,1.3731051970015307,70.98493217540201,green
3.116314075359549,70.97840870636972,0.9867154580864921,2.240928024755906,10.397870395541498,green
2.1175108833003096,396.51160732410574,2.9058468604520193,2.4785937533423397,6.348753074597724,green
3.304249716219142,96.51032204646015,3.967239805397454,2.2128692417646074,84.6670288306395,green
1.1189509747622928,377.3790507833746,0.3967123983488636,2.5928130352362815,16.91307561944757,green
1.1456579361219363,261.61042635198555,1.605977263445153,2.7853950247170447,121.36939110802783,green
4.208142186572667,245.05603397714935,3.200283874796638,1.029771463383507,176.1946011279315,green
2.4047435015039254,207.51196185152088,0.8161425385155954,2.3922854783605114,176.58296330374444,green
1.4955359993423507,96.11457562851469,2.220339797209145,3.890497722662765,131.80908202644648,green
3.0367487142137373,74.72857264217576,2.932285184118699,2.5570968403886463,42.2463662945862,green
4.002974857084583,92.09205258271926,2.463941801040716,3.0326268023768597,172.59936627177441,green
1.8417020072376884,78.64311354698053,0.7520989384616645,1.9355915737506497,177.21868706264164,green
3.429272855694101,312.93586705886753,1.4215382747429577,3.3219741344582876,39.33071699059174,green
1.3328551134756952,143.2994773708584,3.135167137941589,3.318764445628345,147.48521715413546,green
1.20155871255757,27.847857242541565,2.2169060565280665,2.563888142962417,57.30390978542459,green
3.0722830631157776,387.79553890562045,0.020918454171650946,3.9280414698376407,160.52806247058592,green
3.108476974279416,354.09542456055317,3.0439630401123754,1.37665064428796,199.44757998072055,green
3.485976615843006,371.4621518621091,0.14124541976095628,1.050842994668743,6.005201065878563,green
3.83175620151838,397.9885899453419,2.9829351309249286,3.310474635271288,179.47317315818637,green
4.805823109903885,73.68862344169747,0.8099222406609496,3.4214666120946475,124.52610671973162,green
3.0135713583746617,161.51559746655022,3.832293920477521,1.3606216873617287,194.67652383296422,green
2.2595302444708594,304.50419790311605,1.471763005208338,1.7967484988758182,93.00190350528553,green
4.101226159597944,279.9281441312479,1.3077264653523164,1.0526570900998866,169.47758611427474,green
2.0562457799220892,65.78888300424275,0.5955522013297787,1.879925832341694,12.478813719655445,green
2.711988540751981,327.254084371294,1.2224168619608595,3.3194256217560145,67.05581001565915,green
1.3059798872348374,93.65402587548097,3.5066030473128023,2.553881583137737,13.403307550241994,green
1.0988678993202843,93.40795785493611,3.9853373505089893,2.0442867795048643,195.06862669581412,green
4.754328817243908,217.10489704289836,1.4732381220273933,2.115217884718991,163.39478145436735,green
4.260322469997603,239.21127426247276,1.7944425238181703,1.0040608771464044,170.5094842491941,green
3.7142994037654224,234.1340520959354,2.888283752810948,1.8994015826957078,187.59304628677884,green
2.594916483215653,41.13730077211317,3.544783121860298,2.9393762249137914,17.02069722395707,green
1.6758478482762986,351.59704073900025,2.3721773367471366,3.9225833314490712,77.11951850266668,green
1.6101044664172357,109.9120168225389,1.5661027927113174,3.5411824809516985,14.206977808800424,green
1.9759473028419219,56.15839390670765,1.650487363394495,1.0707848939365874,42.15862031000572,green
3.14198399235387,356.055491548246,2.7824725859872275,3.695681814024518,45.87315540753447,green
3.7869240985302435,382.4823418007526,0.012873054417114727,3.3495952398958777,93.82144220951574,green
3.5747697691991522,345.540408819853,2.4783573498393627,3.341128370712941,53.712433490728515,green
2.091742198089177,324.75884951632685,1.4219720417654296,2.3739872770107144,20.19562136355222,green
4.7239745945864575,263.82058235241357,3.176789325108337,2.1940158788635085,33.498217818821544,green
3.8777979751134977,222.58866139061,0.37196255929252864,1.908747186499578,29.455112710418184,green
3.161980804794463,39.359770165007006,2.352809067793562,1.1970845768630973,194.61535958245966,green
3.385710910313974,166.33901916292598,1.923891559544495,1.6847060904810973,151.85850138369472,green
2.636440243468381,152.21196421986403,2.5693021036209096,1.7398109049340738,193.5522930539124,green
1.966150859054514,107.60274458532885,0.2594143779318734,2.4522312091306047,87.94809730158171,green
2.3882934467399206,290.75094490699104,2.319935149712525,3.242333219790082,55.67369633253132,green
3.95559983081104,200.87091535611447,2.245938351838095,2.4214294851938396,159.65863944183732,green
1.0561346056560479,37.013255283520934,2.2426403776646837,1.1735333483414818,65.25078360822936,green
1.4526832979769733,91.97236477017547,2.4139506663858192,3.8733694029646117,59.87667474106966,green
1.1794103038848358,274.8872116455404,2.705871748905449,3.828172957282337,46.50119844156624,green
1.1588423290439835,35.071689498668576,3.219955998723079,3.355568629445225,25.93579564484707,green
4.336296277642928,341.2267310492636,1.0792828805128574,3.9739837046926616,51.292612203353194,green
3.7442656515820927,200.58287817051985,3.3001976407202482,2.633446998400789,71.06394969477753,green
2.8492779334405682,194.83169804402596,1.9930227290538145,3.888305050759618,134.79884162914607,green
1.3815532265389057,239.00107494050945,0.30823311653732466,1.2268151218502523,12.512968443890315,green
2.9173019129556463,330.74898154043393,0.2342037169759168,2.097042244784114,42.101387933068594,green
2.8465399060442063,142.38463712136627,1.3369532747842432,1.6761438040202976,161.8047280583353,green
1.6754872926490592,272.8163802608301,3.13958790844587,1.58749925240281,29.384384716754152,green
2.692021432028095,228.46412577833746,2.830723738963663,1.4224088466780282,68.5290293045043,green
2.5541684641497566,110.47616671692143,3.1544598586896258,2.86724092469799,172.93178437162803,green
3.4018153824036443,352.0588446102874,2.0690762257664375,3.343965567241915,30.98506222868853,green
3.476865238383811,319.9832785347366,1.7607959918219622,2.734895198261082,16.54736712363798,green
1.1766856381109736,265.08847469007804,0.5898101068251358,1.440888128764629,96.90759901600217,green
2.460989197043238,340.9797829922255,1.3127710144372462,3.4333713098004126,60.48390225570728,green
3.440853671285522,347.58120937912196,1.736077464695501,2.9078641214911856,112.68167289677082,green
2.9622314084623422,284.8033758024387,0.3544017187184689,2.1644971183809867,160.76097809669503,green
4.340310380634458,335.62026470365043,0.882447810844845,3.0223908866081888,27.42969763054863,green
3.568905163313886,280.501227359367,2.3929011762549552,1.7797149377284986,116.139816910857,green
1.6354442656175758,273.65560484531863,2.9426524569567594,2.0355766254826317,101.10175207797279,green
1.2752181148616764,249.3514943949978,3.9933900455717986,3.7524575293959708,28.815757202639915,green
3.505435185004631,302.3230726252683,3.7324533253742307,1.8715135170142612,124.79969710579648,green
1.103394111112325,67.64901659076412,2.570260798140766,2.40996480447381,54.72808357215433,green
3.284524766966507,352.94394988357675,1.684992213176288,3.670423412188044,97.5668637088025,green
4.666897941557335,349.3781934593666,2.544709458832931,3.1231640508025826,16.454464855412375,green
3.244349293715928,16.552676798650864,3.142606472320928,1.1866096784941083,91.91681144272461,green
2.5138627122054356,331.19761647308127,0.4733447636935493,1.4419091328369111,61.292693608564065,green
3.5088240519251777,55.90359765201085,1.639619558785153,1.0235247723157506,164.47624223707086,green
2.787186272916915,137.37194743236105,3.359209142542469,2.8927653706874903,11.395745399473656,green
3.1279054783321465,298.68576123518505,1.535331807732176,2.343020276231255,83.72145498366599,green
4.671712754228448,68.50015893908174,2.287489084908746,1.4028245527068266,91.6862848262876,green
2.5058002874230194,328.09697452702954,2.351077443448793,3.873802363170311,145.00121525982374,green
4.748643198913266,333.69300029330805,0.7379050125345574,2.5889791718368595,114.85751501804219,green
4.530867503628649,205.4497548355303,1.4489417666091535,1.7256798823386674,133.44246743883622,green
1.7635854256782562,7.5224193281492635,1.3380451549677286,2.5018107134641228,155.4098571303512,green
1.2705090734131452,118.38006260409055,0.10478683412825918,3.0388609982053234,172.44059473163776,green
1.393034205371964,248.68613275841818,0.09676705556542098,1.2287176539206934,62.7750993444941,green
1.071065120041044,392.56854032083226,3.326788174703094,1.824111445143676,107.60454107278059,green
1.3683275469481209,254.566343171584,1.0922832398912496,3.4208964726519806,168.02161568783998,green
3.663726416323792,107.62241452034311,2.0723150649552617,2.378994611207984,197.8902261930113,green
1.277635728994893,255.43225272434648,1.1949022943550922,2.6397314260968847,177.90386220875263,green
2.244004958145669,218.2942249877629,3.762716980461362,2.2984480066284076,74.29345252487536,green
4.295013712780873,313.03893108470174,1.037187035463095,1.1316998279290154,39.033303443730084,green
1.0907605493697208,47.25735233664857,1.7186272509557403,1.4972493394604678,97.87850748131774,green
4.17642708209685,305.60602148830105,3.4909210019384074,2.3366249162256727,148.32829036720844,green
2.0992336216162597,218.80029857706356,3.3677342671672346,1.6275563962237833,98.51381415065951,green
1.4608428277244594,385.3818415243029,0.7444056713851093,1.1499370859790363,96.6361726627337,green
3.7172749449201876,140.039505585281,3.2105732391828417,3.530948992155471,167.64608421636012,green
3.4528771024415477,254.8856477879095,1.8327475469515706,3.9435775874923475,72.28075581343727,green
4.422140852755507,373.1511016764569,1.9318754883414209,3.3794286219902183,171.95893496232912,green
3.866777070835155,45.49134255631831,0.5339198896637751,3.561354765114001,81.36096019034471,green
4.1335756285009095,375.2052524583982,0.3224060550284986,1.725931390951136,65.64662113566789,green
2.0999348330280956,276.7148603088213,2.9117572278950608,3.8818809265395995,90.7979822399398,green
1.692014220740919,31.7956383465429,1.985844609421199,1.5907771133602853,152.48939173497368,green
3.9273975313993477,123.88060894399241,1.7474028104607182,3.8542894310854967,25.200405572798857,green
4.146655483142331,284.7279750148862,2.918032914609587,3.9844578818978533,39.28384317440348,green
4.862970053802626,31.60348758016482,3.062051595964439,3.1351684172381464,190.2889651326184,green
2.6092089399545637,234.95733176962796,0.6356326706774142,3.9434311953754655,35.09832547627148,green
2.4508705345918544,141.6238074964179,2.440900597910565,2.708619338701311,113.54546358621091,green
4.028010546893788,250.26162951815346,0.5414163291107421,1.7786253495282711,115.86289333238757,green
2.3291338069867695,23.068103355942576,3.0055003441161827,2.3109876569968626,97.92489241004895,green
4.629953569853903,349.25703843018863,2.627820625068558,2.7806828061363578,128.9490497153637,green
4.347809732187747,389.52814282507177,3.826458484333832,1.219244686081045,45.965345159523686,green
2.673076706762572,387.7067528378481,0.2758320654256847,2.867029793851738,110.53245355534965,green
3.92839716438684,301.1124735384553,0.22821888460501727,3.9435335102868834,74.43465104937943,green
3.9427172089302616,56.384064851599625,1.1287482987728006,1.570322949351183,132.3334519258378,green
1.4021830884601372,304.5139623919639,1.0468227349436239,3.37778534886515,28.24470867462989,green
4.51995633605031,14.711832001226597,0.9879151962879993,3.723696381338858,114.17548336789525,green
2.970484252546643,13.738802853953915,3.6250183220841468,3.8311047784606624,37.05407107666474,green
4.2231841178201925,132.82603656406877,0.9981847993980244,3.8804068132163416,55.72861262300728,green
2.2481934440193863,198.01406020984297,1.087798904514524,2.564378916164416,43.74196006471664,green
4.492540591135182,309.3109300340783,3.037593049671855,3.931923723974511,36.56755597376342,green
2.5178865470632363,274.9016737595696,1.79895936980216,3.2719306214033166,165.1421903121334,green
1.0422668407731637,181.13156901881558,3.106842227820725,1.4850143087108858,57.14151353217807,green
4.530989708035129,113.08253318125801,0.26146463025754096,2.43070031940391,185.42475637288987,green
1.356018039465921,398.8641775622959,1.9502847746935372,3.154993526116012,193.98530506903816,green
2.245323186602618,173.3416143832093,0.13445440073313053,1.7420209474572501,114.25209398741947,green
4.70524167149814,183.2978746102218,0.2506128138214181,2.921845550646662,28.60022453314528,green
4.707367873056469,69.63140937070932,3.625749813377644,2.999801437139858,74.90964867591626,green
3.236407763680816,318.9497717562221,0.5569814844703807,1.4880992314256978,159.5464526696428,green
3.464165127462217,279.00447918368803,2.1296827291008684,2.6952559373582687,73.47814573941409,green
2.7489375357154473,92.20399705156035,1.6443824104028262,3.314880732935823,17.40344366055775,green
2.143522009622452,37.54051301825786,1.3893733050353707,2.4966869936078258,111.35698218563759,green
2.2817917269426724,273.79722431951166,3.59933338274909,1.0363093503283223,169.02417029920696,green
3.62282197870045,263.5319296410484,0.087293587101958,1.0271154072378765,159.1852774287005,green
3.9342606648069522,112.93751316429268,2.6551587447023564,2.0710880319100364,35.024628026070644,green
4.087158270530809,380.5911070889121,3.8535777368542017,3.778582205295346,134.55292288249333,green
4.0795107568987605,64.6678672534556,2.2406727338473678,1.6860303388108262,44.10085268712942,green
1.3557038018898924,175.77224641182775,3.7472898481323673,2.9030910666150613,43.641506910434444,green
2.9282391883400676,377.72828846620155,0.20903151714409507,1.6662276120799617,174.81435466103704,green
1.2244791640649126,170.7922901858183,1.6751732762966456,1.965009968978646,49.933790548046034,green
3.1431626410625686,257.21774932731375,1.0406311638482046,3.544126268804452,52.64946930360224,green
2.7219689553561706,162.04978719530374,2.923283859922919,3.1865843268098404,0.13067815225991097,green
4.462046312757369,113.31500492772466,3.9251883619889867,1.2861978319396319,174.13380682510353,green
2.3685685489531068,393.67117094413214,1.0261202497769912,2.286106062959301,158.51896264182693,green
1.456561364067663,166.686932494442,2.616698405896298,1.0875092909357935,125.4657870181356,green
1.5576675600060599,358.1691854532581,0.7923905310389605,2.442670439809027,150.05315278776845,green
3.969891463698142,95.83206932697904,2.2613210182864396,2.9873020351032045,30.40971348489836,green
3.411050446933418,89.17635808990791,1.8557299467533448,1.3555078707944546,91.66471891751509,green
1.394378436878882,17.297962739381987,3.8880213185261483,1.866654816727497,70.24387746975617,green
1.32801654384849,262.4083960234746,2.4341090907858662,2.1935098765064707,18.7553052514033,green
3.7337796126905682,150.56790577088566,1.3980254883472751,3.7585930739681492,97.22609704298482,green
1.2837757248203547,346.42150868665664,0.4563831395517335,3.9797650462688923,184.14793006852707,green
4.20525423123239,191.91791314316507,0.6049873149397382,1.1347338969868477,8.011823810138896,green
3.7543446859103353,387.4364040263151,0.9012677198049404,3.283023770486176,58.29218269875878,green
1.3172602445034092,78.28257870273285,1.003866645361192,2.11517219920703,41.50818724114069,green
1.3308670849322486,348.10615134246626,3.4024642313645512,2.17737455868844,47.62933073313926,green
4.847894356154585,311.755756852738,2.2448911531300997,3.262794920041068,181.68691037587504,green
2.4596561034488693,309.51412863440055,2.0935636454974658,3.755279296436226,93.61381084685803,green
2.445504373560875,338.68937510617064,0.4590754874768699,3.8527857835076453,93.25988258796376,green
4.16991831230426,305.60447642248454,3.44055877339774,2.7313677581149625,152.11512849105645,green
4.69426945179705,252.35702704440908,2.891257212833935,2.0713634779015084,30.89844080098516,green
4.845404148909196,56.84172668454309,0.27067344760000633,3.362647257576338,97.45307082001015,green
3.9381749225098726,17.847840899044506,2.8313403889190747,1.753004149786901,85.99704282421195,green
2.4674123835705717,368.7348998871963,2.1741528693705843,2.6922220865005535,119.38213810933122,green
1.3256527951248083,248.57687423569152,0.326901382987113,2.0757353845746196,199.91154065008772,green
4.030872972117004,319.63222993558963,1.8332025661146258,2.969893221123628,153.8897788164094,green
3.17777657396964,195.2013288474573,1.938785148520188,1.7211967386805207,79.57314060348544,green
2.6544658360632076,51.33673464014582,0.663098160653103,1.5747788372044773,165.51061045480938,green
4.534782101869471,54.44838792000742,3.7827925880011293,3.754717260026311,34.141672662496035,green
1.4336701809939902,275.7982884554437,3.3999014859226477,1.3054110488486108,6.092737261792025,green
2.921237906734351,174.97082848528777,2.6760893493164333,2.517873723204795,40.88967449285461,green
1.0442792145929343,84.207267046633,1.8491822440024288,1.6625583488890268,68.08231122285193,green
2.8277765037770926,199.17984596286757,1.647062166338034,1.1167898899770023,102.11615149191198,green
1.2195827751591657,30.362530144677965,2.6038938686038167,1.108056454874279,123.02582810823996,green
1.4633898734454807,234.87870375618752,2.181727477627622,1.525665316317482,182.12114344288435,green
1.458352362430709,111.25239475186358,0.24909242352754246,3.6003110635180007,101.97080191009154,green
3.531920178252648,320.0358447516893,2.0500105950813268,1.84743623193108,100.25512892514587,green
3.909575029135151,127.59297377481164,3.225614468931358,3.8513775117258873,10.048601964596426,green
3.275138183878923,184.81195888731148,1.8369595103878322,2.7448668789675805,6.982310531244762,green
4.752472939050714,9.59011326369975,0.20782631021707365,2.3098425693062983,110.23199238327442,green
2.461995260142446,33.61652067885076,3.1451127975361324,2.740266504008364,87.6357226496689,green
2.1142771364992567,160.0349547806405,0.8054551285438976,2.5500951556788034,167.8360789960597,green
4.387536599938896,194.57583971326378,1.034483339552155,3.2763287612719756,32.135916942369036,green
1.8720237702258653,242.00811650712498,0.6588254137291836,1.847488197918557,4.99433242340992,green
4.756567903818384,120.20671859017477,1.3208602594859902,2.059151174800907,89.80775358602517,green
1.0474024512902838,279.5178450199843,3.02700602275454,3.682282907599752,47.4957113504515,green
4.782527424159793,344.7483468897358,2.0775434380157494,3.8393695394512166,9.92287466776749,green
1.1683236566072468,313.04114061287316,0.8195250966028502,3.6776746824594237,144.9196573695258,green
4.475458143422477,20.649436012601072,3.5113203126081634,2.2583439818719406,22.318599991449496,green
3.05803432543657,194.80024416684242,3.5183274198061167,3.341096509020645,121.66390000155434,green
4.872562704865272,46.44742047517907,3.4823137001840276,2.4290071999032965,56.20995003337783,green
1.2878066024680557,100.60778126569835,0.9551848455261571,2.4926195564383065,34.6992100710044,green
3.160031709165151,394.7317243405229,1.8049573767239524,1.614040327171852,75.9503045838635,green
4.780279888914486,61.28573944609772,3.9399586245635003,2.773390909775549,160.28915524459075,green
3.0400815922635807,202.06082061328564,3.0880499052399615,1.558407693260044,78.41871538091453,green
3.454654688727524,249.17151505565704,0.10866968490223927,1.9946940972015814,150.15392984221114,green
3.7134198870400073,282.47366336492104,0.2608183650419682,3.5650906048598054,25.097259359830137,green
2.772710152594316,226.06122997733107,1.855725507249331,1.6212274276325656,154.55428393301582,green
3.4474765123278477,8.859484730577545,3.6368808234462406,1.2134748555202983,47.38666498132973,green
3.278825816500091,133.9522167563768,2.154807191810857,1.207022777838449,135.47862597777456,green
4.514516240914857,209.49609913696102,1.991250032137161,3.8223535615093236,113.15631096819926,green
1.1772408833316856,39.70726716220918,0.42189479982652234,2.5207613138855036,185.82894344233748,green
2.0957564394096986,143.4976378276264,2.627120418897176,2.228236215451055,77.46450359506281,green
4.706604787898579,18.115227972589793,3.288412642400902,3.4326357430237553,13.233037766888089,green
4.472028757174574,36.038506376233194,1.5216800300302493,3.507477783731548,3.831097110250581,green
2.7770613358642806,161.78469409963046,3.10244740370131,1.9965730993468138,165.3717121945506,green
3.4185171314259937,57.42272284700884,3.8579066156032464,3.0808541724213856,104.94712753228643,green
2.0817866136264174,229.17863506331548,0.8150658365107564,3.3133684475556597,155.04881036698984,green
1.733672522922669,277.33866280921995,2.093318524778965,2.9639520605978635,46.88512000230294,green
2.8084237792659303,321.2317461480877,1.1485518323383022,1.4547852244002981,69.01674910264674,green
2.378073689301606,84.05934647669999,3.1714176761353574,3.627649250551171,6.020774442263788,green
3.276258836218401,71.15561999233256,2.31037346352463,2.6172836582080263,192.29846491482243,green
1.303165084163441,46.3042969320881,2.538329670201215,1.8474172791100112,133.5735813401627,green
4.800139749898049,256.3899485697365,3.1916566384635763,2.275684556313082,186.64101755186124,green
4.846221903470452,284.05791196232593,1.5838818906498195,1.1127132711967223,53.099281485814465,green
3.7228306846770063,17.476527206128605,3.660360273628173,1.3836004036672527,122.29272224513217,green
3.09077582874207,374.80383726625746,2.13211546898456,3.296640251547583,135.69999365852757,green
2.2071577035166783,25.528657042331602,0.631819291341392,1.0000349042660983,63.50994005151769,green
4.173800576857101,218.81205244392282,2.78359647267521,2.2496974854468768,169.62184700312602,green
3.6704515729601295,285.078905183112,3.1730454017530176,2.5675305432567654,189.43229258004956,green
1.6342060634450761,349.0328038797038,1.2670467082701067,1.1639032600029169,176.97102353920087,green
4.552616019525987,287.064338192309,3.428717027995012,3.9192344889169988,147.8133951878745,green
4.2078952474003595,321.68259281256775,3.6245730190630656,1.678375993749016,55.492935944990805,green
4.704219661838504,139.0828260544084,1.1076179495112357,1.9125961589088427,56.323208421126346,green
3.8303060827146043,326.85591992987236,3.9340858908608882,1.9118275367650819,192.6720640892076,green
3.3923192641495805,36.64536432194668,0.5628461121950337,1.6912499863520498,2.0568991871384057,green
2.631147841533414,358.4525791439084,0.8080626736099599,1.0044214662589344,143.2099946484289,green
4.637641085080652,221.29898858072582,0.7368993569521045,3.188034382263989,141.24923251105244,green
4.377649169051593,327.83261913518504,3.5759588400314817,3.900536499397856,124.5379081899595,green
1.1763528134141388,183.66572238472855,2.6171702092998474,1.672880449855135,198.02176921737316,green
1.1028312005392829,259.2131896026274,0.6084171328890915,2.989141575410267,62.375887152745044,green
2.4682071308243936,212.9290510697647,1.761293673473396,3.2256889808761455,67.99437275864963,green
4.161157990049149,293.97786109335607,2.461192100279208,3.545276137271574,15.78788058931111,green
4.850376904328284,37.24384290208288,0.33385633995753317,2.2678875910408274,88.5596273087475,green
1.5866258753037599,28.8390731762727,3.529665473629355,1.9087927169212877,52.20970524696962,green
3.317109789873327,102.60577743400785,3.2144141417661407,1.9758854020690935,68.67734043552885,green
2.485474340860984,68.0201486447094,2.020827094306553,3.1378639992955386,166.91435805112553,green
4.782666151476953,349.35450880391966,3.8685064610366817,3.450338399516908,187.09690270549913,green
4.284263800229264,91.58952500642751,1.6710439171003988,1.544841903269808,37.14661440103713,green
4.269481948373437,390.4667760485569,3.9364412761459913,2.1128230244732955,74.50178631069318,green
2.8279033232003843,138.0738377495872,2.6716799952145083,3.70582059024745,185.7261124230788,green
2.6177960591168943,76.93657669703622,2.538685093015766,3.4200805590842176,12.361692137844527,green
2.0662875805297545,316.93091032127927,0.66381958118314,3.9545752082874275,18.472105622275702,green
1.2198644369386158,265.18957132284606,3.527711033218576,3.2627447790462423,32.55819784124587,green
4.372417267394708,201.7873079989899,1.7099587516824606,2.179585603083767,119.04256682537495,green
4.170313935607303,224.36860262036433,0.6489336231299174,2.771913501983913,30.094454201199493,green
4.89889892581591,289.08470241754424,0.05043007990303616,2.983042762741961,193.6152762901467,green
4.886883664588231,95.239622825863,2.2390227345535303,1.2353674489513717,89.34290545170407,green
3.1661836518502473,398.55189684241304,2.1095984884907053,2.633490877311595,100.30359207003328,green
3.999050919203991,390.04329904797936,2.8774144894766343,3.1279624854178287,49.3317231610813,green
4.68458634654147,261.8786461070401,3.5610322120712086,1.5019639120031811,94.1920504869467,green
4.313624823641905,83.81926811701233,0.3176263385721181,3.3418951522766713,132.3827265274023,green
1.964657596798471,273.6901557603601,2.9259859613614494,2.751318341542335,150.23542739080855,green
2.7571221277093647,33.51837154677446,0.7496477763903289,3.856665357092784,150.7736165419826,green
1.5037217190908305,17.107738371293394,3.432708212628656,1.127266894620675,115.57822253881767,green
4.720799006309018,106.7847409619294,3.2762540554466244,1.795978412666401,180.87195499877146,green
3.3640810743584324,187.73606791202994,2.1631750199421775,2.804661637899472,163.48156946122188,green
1.8917069414635046,347.9676396363103,2.840971194493246,1.8896797366177922,151.4096229397251,green
3.6196326691828413,292.23178255769164,1.2574004527349936,3.1432724922137267,11.121104336092124,green
3.4107001377857937,298.36907587399253,1.8846715957312585,3.277015847565793,1.3755924439298628,green
2.396834600328078,173.06986710698976,3.2865475908418866,1.3075478921994232,42.48945543909459,green
1.4428746095785532,141.64432205605036,1.8370607886928556,2.5415633926203034,132.70471878269046,green
3.6191354628119186,151.56031137891807,1.4311930613017672,2.5266716667731677,82.23949777650917,green
3.029200033524794,395.12157767574286,1.9768497890011996,2.1078423106466233,80.48125185986234,green
4.0120417277689935,20.84313060793058,3.3129970097488735,3.7987745877090164,176.91737764592276,green
3.0286376543367743,347.4774409683672,1.340832189483491,3.4825189596196635,179.11256962636776,green
4.323507851242306,233.5767863860954,0.6950463725429752,3.0916281457289103,181.83505281071714,green
3.1524366712204936,178.25309057988824,2.848056081323123,3.1429799072049924,62.77561530300546,green
3.1876580889880066,291.4767758639789,3.303912850832327,2.385148431439357,138.21116254785235,green
4.418949050367546,197.23423186275764,0.4025499140941333,3.7629835632897275,54.326636254873925,green
2.5735831782283487,350.00217904225593,0.9594964510237789,3.0837862817598563,38.121966614889956,green
1.5226593909574988,360.7772362844471,0.5678879590439756,3.186943184967449,36.926491469473845,green
1.112252437622022,171.57976611501488,1.3917656463286665,3.5850727113620358,68.4215241727188,green
3.9450352971271143,114.34697990784537,1.8014039156216506,1.822214768026573,85.99152395596434,green
3.4192072502785122,238.97837979437807,2.995305347853226,3.421212711600109,166.18983421101368,green
3.745911095586972,365.38352151859294,2.6045903395266965,1.5857218088694762,23.97821869454242,green
1.8305602298847519,88.2115646572383,2.4837142699137247,2.0360258567346636,146.98516947897883,green
1.531848754788402,251.0718005075757,1.4094997864386176,2.0068313628095282,106.29098283786107,green
1.0567241961047396,254.46628693654563,3.3657902123390397,3.9355764051674216,57.58906853519849,green
2.3672914793457283,294.57964385403596,1.8851486695926583,3.5696116712437806,98.56391690656491,green
3.3006789787330693,56.96923562526762,3.916419752060618,3.103509584770779,59.98841395540453,green
2.5297517758889563,287.750861049425,2.5365685531829474,3.1811702848461705,119.21639104766119,green
2.7061521958925434,364.0678456629282,0.5050589662580109,2.6862183832077133,86.76878457104884,green
4.526218908525619,75.97482800374557,2.704710248301736,3.8412720013255575,32.88110581577575,green
2.3581963213908717,98.82961334493167,1.300416061726796,2.4887762586470847,23.316614911139343,green
3.0045590077232625,388.7010621464476,2.7453087867443897,2.1415531296096835,109.33913641442604,green
4.056246749690459,76.48589632024846,0.27856459264962297,1.4891060107947731,180.48260665722069,green
2.546516851052954,342.4821118809838,0.6995257487038375,3.358616956783174,68.79153731153711,green
3.426138130888707,199.44975329697374,3.4229490356231453,3.203331796226774,146.60002144452463,green
4.363218464112307,102.65627438925493,0.9087182280940596,2.1530651155724048,131.7322709879534,green
4.703130432264805,348.946211002642,3.34816450097176,1.075580241877688,186.3109828618962,green
1.5735865756232479,180.89557572605287,1.1171043538176417,3.516991983154032,164.19620345982818,green
4.613691738129829,208.35285480222763,2.5715276402348306,1.034253950362221,113.32105178109259,green
2.919253543010199,146.89718091290746,2.776602294039324,3.111099338887153,131.40609964682147,green
2.007153114365938,239.21558631679633,2.0506190125802117,3.9107713291781714,179.67729331680698,green
2.790629449329219,69.59192967108399,1.2212427067869251,2.3129839844446103,79.90375691738696,green
4.822127043613361,159.4772069774455,0.8505775054843845,1.7049202149878582,65.35894117155547,green
2.9212105665721917,387.91786732243855,0.13275741824970488,3.114613030130145,2.162216727039268,green
2.2821312801212823,106.96270591694538,1.2157856049628952,3.451384426046755,165.31021483829284,green
3.470263331835231,264.4109824938104,2.612651162125132,2.639290948233542,160.196140080673,green
1.9365679132349531,133.45007536875448,3.7532192737939307,3.901105825768439,20.890903620030276,green
1.2958669796237894,310.52188464620724,3.484817929052208,1.1550061649738832,115.37147622654005,green
1.502630915451532,56.69509598374818,3.0642591061412103,2.5143867949135843,92.79633963337747,green
1.4993787719353127,388.07931280602514,3.1537893730131947,3.1553618419676503,23.741819101822294,green
1.592420504697948,184.2468688465375,2.659939613903981,3.587921413447537,196.1136454121447,green
1.5414259733326996,98.23993302185326,1.041147430264012,1.53776683572337,42.939177492671085,green
3.4994115047325374,34.031215195355,3.6287801228233194,3.400010445291044,13.44683601811223,green
1.7093323291566649,72.0543725095786,2.682929247623336,2.658121227155636,118.96947590038192,green
2.3481024049630665,210.31070967962697,2.24176252392176,2.1896610459698898,147.77333542660654,green
4.497474798633446,138.1162546903581,0.4439578768539243,1.3951450857372807,6.488689209437393,green
2.8484503970252026,332.4089295236307,1.7882221752257017,3.5958872767267374,131.74352774540444,green
3.603475180232006,175.20057184641334,1.8414330848077052,1.4718196245391462,106.4583751902909,green
1.6720474976863564,103.24213767211381,3.45825443809068,1.9293635776272977,20.653001775009685,green
1.7499271733538162,248.77226970859186,2.186592880751154,1.8701365958873106,34.50477538927241,green
1.1593876034392676,284.1770006697511,1.5216021958816386,3.614242102572563,113.5948594632161,green
1.6588467459814418,70.98155362087519,3.9072013140426374,3.018108982626694,59.27152270265768,green
2.086502322224639,71.20959043388548,0.4428823733052627,3.390044191574117,187.6631457302632,green
1.6903408886793128,19.485213638749475,1.6901937132477785,1.7514036963774968,163.74804589681017,green
1.345939881652517,295.878795950928,0.16809870068562116,2.874622298820997,196.7134413027326,green
1.4704798972923432,267.202788410613,2.9596164830677214,2.715237949431246,51.934167790082796,green
